table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
H,Misc: Gems & Jewelry,,687,687,687,Fire-Eye,False,740,filled
H,Misc: Gems & Jewelry,,688-689,688,689,of Magic,False,741,filled
H,Misc: Gems & Jewelry,,690-691,690,691,of Adaptation,False,1507,filled
H,Misc: Gems & Jewelry,,692-693,692,693,of Air Breathing,False,697,filled
H,Misc: Gems & Jewelry,,694-695,694,695,of Almor,False,746,filled
H,Misc: Gems & Jewelry,,696-697,696,697,of Alteration,False,746,filled
H,Misc: Gems & Jewelry,,698-699,698,699,of Bad Taste,False,747,filled
H,Misc: Gems & Jewelry,,700-701,700,701,Cosette's,False,748,filled
H,Misc: Gems & Jewelry,,702-703,702,703,of Elegance,False,748,filled
H,Misc: Gems & Jewelry,,704-705,704,705,Frigga's Black Opal,False,749,filled
H,Misc: Gems & Jewelry,,706-707,706,707,Glittering,False,749,filled
H,Misc: Gems & Jewelry,,708-709,708,709,of Greed,False,749,filled
H,Misc: Gems & Jewelry,,710-711,710,711,of Harmonia,False,749,filled
H,Misc: Gems & Jewelry,,712-713,712,713,of Lilith,False,749,filled
H,Misc: Gems & Jewelry,,714-715,714,715,Marv's of Memory Displacement,False,750,filled
H,Misc: Gems & Jewelry,,716-717,716,717,of Memory Enhancement,False,750,filled
H,Misc: Gems & Jewelry,,718-719,718,719,of Missiles,False,1100,filled
H,Misc: Gems & Jewelry,,720-721,720,721,of Mystic Eidolons,False,750,filled
H,Misc: Gems & Jewelry,,722-723,722,723,of Night Seeing,False,591,filled
H,Misc: Gems & Jewelry,,724-725,724,725,Noj's of Not-so-Smart Missiles,False,1100,filled
H,Misc: Gems & Jewelry,,726-727,726,727,of Petrification,False,654,filled
H,Misc: Gems & Jewelry,,728-729,728,729,of Prayer Beads,False,751,filled
H,Misc: Gems & Jewelry,,730-731,730,731,of Protection +1,False,1009,filled
H,Misc: Gems & Jewelry,,732-733,732,733,of Protection +2,False,1009,filled
H,Misc: Gems & Jewelry,,734-735,734,735,of Protection Against Charm,False,752,filled
H,Misc: Gems & Jewelry,,736,736,736,Snake,False,910,filled
H,Misc: Gems & Jewelry,,737-738,737,738,of Strangling,False,326,filled
H,Misc: Gems & Jewelry,,739-740,739,740,of Strangulation,False,752,filled
H,Misc: Gems & Jewelry,,741-742,741,742,Syranita's Opal,False,752,filled
H,Misc: Gems & Jewelry,,743-744,743,744,of Ugliness,False,895,filled
H,Misc: Gems & Jewelry,,745-746,745,746,Vergadain's,False,1412,filled
H,Misc: Gems & Jewelry,,747-748,747,748,of Water Breathing,False,753,filled
H,Misc: Gems & Jewelry,,749-750,749,750,Black,False,675,filled
H,Misc: Gems & Jewelry,,751-752,751,752,Dragon,False,1448,filled
H,Misc: Gems & Jewelry,,753-754,753,754,of the Ebbing Tide,False,805,filled
H,Misc: Gems & Jewelry,,755-756,755,756,of Entrancement,False,267,filled
H,Misc: Gems & Jewelry,,757-758,757,758,of Flying,False,1513,filled
H,Misc: Gems & Jewelry,,759-760,759,760,Giant Black,False,805,filled
H,Misc: Gems & Jewelry,,761-762,761,762,Gold,False,1324,filled
H,Misc: Gems & Jewelry,,763-764,763,764,Kathena's of Wisdom,False,805,filled
H,Misc: Gems & Jewelry,,765-766,765,766,of Power,False,907,filled
H,Misc: Gems & Jewelry,,767-768,767,768,of Power II,False,907,filled
H,Misc: Gems & Jewelry,,769-770,769,770,of Protection from Fire,False,807,filled
H,Misc: Gems & Jewelry,,771-772,771,772,Red,False,807,filled
H,Misc: Gems & Jewelry,,773-774,773,774,of the Rising Tide,False,807,filled
H,Misc: Gems & Jewelry,,775-776,775,776,Serpent Spirit,False,807,filled
H,Misc: Gems & Jewelry,,777-778,777,778,of the Sirines,False,807,filled
H,Misc: Gems & Jewelry,,779-780,779,780,Storm Rider's,False,807,filled
H,Misc: Gems & Jewelry,,781-782,781,782,Traveler's,False,807,filled
H,Misc: Gems & Jewelry,,783-784,783,784,of Ultimate Wisdom,False,808,filled
H,Misc: Gems & Jewelry,,785,785,785,of Wisdom,False,805; 808,filled
H,Misc: Gems & Jewelry,,786-787,786,787,Cursed of Wisdom,False,1071; 1072,filled
H,Misc: Gems & Jewelry,,788-789,788,789,Equus,False,48,filled
H,Misc: Gems & Jewelry,,790-791,790,791,Rahasia's,False,1425,filled
H,Misc: Gems & Jewelry,,792-793,792,793,of Foul Rotting,False,825,filled
H,Misc: Gems & Jewelry,,794-795,794,795,of Health,False,969,filled
H,Misc: Gems & Jewelry,,796-797,796,797,of Proof Against Poison,False,151,filled
H,Misc: Gems & Jewelry,,798-799,798,799,of Proof Against Poison,False,151,filled
H,Misc: Gems & Jewelry,,800-801,800,801,of Prophecy,False,827,filled
H,Misc: Gems & Jewelry,,802-803,802,803,of Protection vs. Vampiric Ixitxachitl,False,1009,filled
H,Misc: Gems & Jewelry,,804-805,804,805,of Wound Closure,False,827,filled
H,Misc: Gems & Jewelry,,806-807,806,807,of Bravery,False,830,filled
H,Misc: Gems & Jewelry,,808-809,808,809,of Faithfulness,False,830,filled
H,Misc: Gems & Jewelry,,810-811,810,811,Haroistem's of Faithfulness,False,830,filled
H,Misc: Gems & Jewelry,,812,812,812,of Long Years,False,831,filled
H,Misc: Gems & Jewelry,,813-815,813,815,of Monstrous Attention,False,831,filled
H,Misc: Gems & Jewelry,,816-817,816,817,of Righteousness,False,831,filled
H,Misc: Gems & Jewelry,,818-819,818,819,of Distraction,False,281,filled
H,Misc: Gems & Jewelry,,820-821,820,821,of Greyhawk,False,912,filled
H,Misc: Gems & Jewelry,,822-823,822,823,of Kushk,False,912,filled
H,Misc: Gems & Jewelry,,824-825,824,825,of Light Splitting,False,913,filled
H,Misc: Gems & Jewelry,,826-827,826,827,Sim's of Light Splitting,False,374,filled
H,Misc: Gems & Jewelry,,828-829,828,829,Psychometron of Nerad,False,918,filled
H,Misc: Gems & Jewelry,,830-831,830,831,Benson's of Uncertain Friendship,False,1370,filled
H,Misc: Gems & Jewelry,,832-833,832,833,of Death,False,1478,filled
H,Misc: Gems & Jewelry,,834,834,834,of Deception,False,1056,filled
H,Misc: Gems & Jewelry,,835-836,835,836,of Enraging Enemies,False,1056,filled
H,Misc: Gems & Jewelry,,837-838,837,838,Equus,False,48,filled
H,Misc: Gems & Jewelry,,839-840,839,840,of Golem Protection,False,1057,filled
H,Misc: Gems & Jewelry,,841-842,841,842,of Insanity,False,1377,filled
H,Misc: Gems & Jewelry,,843-844,843,844,of Life,False,905,filled
H,Misc: Gems & Jewelry,,845-846,845,846,Mark's of Protection,False,1009,filled
H,Misc: Gems & Jewelry,,847-848,847,848,Mazrikoth's of Death,False,1478,filled
H,Misc: Gems & Jewelry,,849-850,849,850,Mortos's Golem,False,1058,filled
H,Misc: Gems & Jewelry,,851-852,851,852,of Pest Protection,False,1058,filled
H,Misc: Gems & Jewelry,,853-854,853,854,of Protection,False,1009,filled
H,Misc: Gems & Jewelry,,855-856,855,856,of Protection II,False,1009,filled
H,Misc: Gems & Jewelry,,857-858,857,858,Cursed of Protection II,False,1009,filled
H,Misc: Gems & Jewelry,,859-860,859,860,of Uncertainty,False,1058,filled
H,Misc: Gems & Jewelry,,861-862,861,862,of Venom,False,366; 371; 1375,filled
H,Misc: Gems & Jewelry,,863-864,863,864,Blast,False,1060,filled
H,Misc: Gems & Jewelry,,865-866,865,866,of Defense,False,241,filled
H,Misc: Gems & Jewelry,,867-868,867,868,of Entrapment,False,234,filled
H,Misc: Gems & Jewelry,,869-870,869,870,of the Forgotten City,False,1062,filled
H,Misc: Gems & Jewelry,,871-872,871,872,Jade of Defending,False,626,filled
H,Misc: Gems & Jewelry,,873-874,873,874,Jade of Defending II,False,626,filled
H,Misc: Gems & Jewelry,,875-876,875,876,of Life,False,905,filled
H,Misc: Gems & Jewelry,,877-878,877,878,of Light,False,374,filled
H,Misc: Gems & Jewelry,,879-880,879,880,Plague,False,1064,filled
H,Misc: Gems & Jewelry,,881-882,881,882,of Power,False,907,filled
H,Misc: Gems & Jewelry,,883,883,883,of Truth,False,893,filled
H,Misc: Gems & Jewelry,,884-885,884,885,of Celestial Analysis,False,109,filled
H,Misc: Gems & Jewelry,,886-887,886,887,Red Air Quality Lens,False,656,filled
H,Misc: Gems & Jewelry,,888-889,888,889,Yellow Ambient Temperature Lens,False,1067,filled
H,Misc: Gems & Jewelry,,890-891,890,891,Blue Sentient Life Lens,False,905,filled
H,Misc: Gems & Jewelry,,892-893,892,893,of Seeing,False,528,filled
H,Misc: Gems & Jewelry,,894-895,894,895,Shard of Shielding,False,528,filled
H,Misc: Gems & Jewelry,,896-897,896,897,Spyglass,False,1271,filled
H,Misc: Gems & Jewelry,,898-899,898,899,Star of the Bright Desert,False,1511,filled
H,Misc: Gems & Jewelry,,900-901,900,901,Badger Beast,False,1420; 1421,filled
H,Misc: Gems & Jewelry,,902-903,902,903,Brown Bear Beast,False,1561,filled
H,Misc: Gems & Jewelry,,904-905,904,905,Deer Beast,False,1420; 1421,filled
H,Misc: Gems & Jewelry,,906-907,906,907,Eagle Beast,False,959,filled
H,Misc: Gems & Jewelry,,908-909,908,909,Lynx Beast,False,1420; 1421,filled
H,Misc: Gems & Jewelry,,910-911,910,911,Porcupine Beast,False,1420; 1421,filled
H,Misc: Gems & Jewelry,,912-913,912,913,Skunk Beast,False,445,filled
H,Misc: Gems & Jewelry,,914-915,914,915,Wolf Beast,False,1420; 1421,filled
H,Misc: Gems & Jewelry,,916-917,916,917,of the Beast,False,28,filled
H,Misc: Gems & Jewelry,,918-919,918,919,of Chaos Supreme,False,1421,filled
H,Misc: Gems & Jewelry,,920-921,920,921,of the Chimera,False,1421,filled
H,Misc: Gems & Jewelry,,922-923,922,923,of the Cockatrice,False,1421,filled
H,Misc: Gems & Jewelry,,924-925,924,925,of Dreams,False,1528,filled
H,Misc: Gems & Jewelry,,926-927,926,927,of Elemental Travel,False,1421,filled
H,Misc: Gems & Jewelry,,928-929,928,929,of the Faerie,False,962,filled
H,Misc: Gems & Jewelry,,930-931,930,931,Fiend,False,32,filled
H,Misc: Gems & Jewelry,,932,932,932,Fiend II,False,32,filled
H,Misc: Gems & Jewelry,,933-934,933,934,Fire Pepper,False,1422,filled
H,Misc: Gems & Jewelry,,935-936,935,936,of the Amber Golem,False,1422,filled
H,Misc: Gems & Jewelry,,937-938,937,938,of the Bone Golem,False,1476,filled
H,Misc: Gems & Jewelry,,939-940,939,940,of the Bronze Golem,False,101,filled
H,Misc: Gems & Jewelry,,941-942,941,942,of the Obsidian Golem,False,600,filled
H,Misc: Gems & Jewelry,,943-944,943,944,of the Wood Golem,False,1422,filled
H,Misc: Gems & Jewelry,,945-946,945,946,of the Griffon,False,550,filled
H,Misc: Gems & Jewelry,,947-948,947,948,Hwesta's of Memorization,False,1423,filled
H,Misc: Gems & Jewelry,,949-950,949,950,of Lawfulness,False,1423,filled
H,Misc: Gems & Jewelry,,951-952,951,952,Medicine Bundle,False,716; 1423,filled
H,Misc: Gems & Jewelry,,953-954,953,954,of Memorization,False,1423,filled
H,Misc: Gems & Jewelry,,955-956,955,956,Mire,False,1424,filled
H,Misc: Gems & Jewelry,,957-958,957,958,Modified of Zagy,False,1424,filled
H,Misc: Gems & Jewelry,,959-960,959,960,Monkey Head,False,1424,filled
H,Misc: Gems & Jewelry,,961-962,961,962,of Orcus,False,1425,filled
H,Misc: Gems & Jewelry,,963-964,963,964,of Pure Good,False,1425,filled
H,Misc: Gems & Jewelry,,965-966,965,966,of Rahasia,False,1425,filled
H,Misc: Gems & Jewelry,,967-968,967,968,Sacred Bundle,False,1425,filled
H,Misc: Gems & Jewelry,,969-970,969,970,of the Sphere,False,1270,filled
H,Misc: Gems & Jewelry,,971-972,971,972,of the Crystal Statue,False,1303,filled
H,Misc: Gems & Jewelry,,973-974,973,974,of the Iron Statue,False,1484,filled
H,Misc: Gems & Jewelry,,975-976,975,976,of the Rock Statue,False,1305,filled
H,Misc: Gems & Jewelry,,977-978,977,978,of Tongues,False,1004,filled
H,Misc: Gems & Jewelry,,979-980,979,980,of Ultimate Evil,False,1426,filled
H,Misc: Gems & Jewelry,,981,981,981,of Zagy,False,1426,filled
H,Misc: Gems & Jewelry,,982-983,982,983,Belenus's,False,1451,filled
H,Misc: Gems & Jewelry,,984-985,984,985,of Craftsmanship,False,859,filled
H,Misc: Gems & Jewelry,,986-987,986,987,of the Goddess,False,1451,filled
H,Misc: Gems & Jewelry,,988-989,988,989,of the Gods,False,1439,filled
H,Misc: Gems & Jewelry,,990-991,990,991,of the Gods II,False,1439,filled
H,Misc: Gems & Jewelry,,992-993,992,993,of the Gods III,False,1439,filled
H,Misc: Gems & Jewelry,,994-995,994,995,of the Gods or the Tor,False,1452,filled
H,Misc: Gems & Jewelry,,996-997,996,997,of Stability,False,1452,filled
H,Misc: Gems & Jewelry,,998-1000,998,1000,Vainamoinen's Tear,False,1411,filled
