table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
N,Misc: Household,,830-831,830,831,of Eating,False,1466,filled
N,Misc: Household,,832-833,832,833,of Medication,False,1466,filled
N,Misc: Household,,834-835,834,835,of Mixing,False,1466,filled
N,Misc: Household,,836-837,836,837,Murlynd's,False,1467,filled
N,Misc: Household,,838-839,838,839,Musical,False,1467,filled
N,Misc: Household,,840,840,840,of Sticking,False,1467,filled
N,Misc: Household,,841-842,841,842,of Stirring,False,1467,filled
N,Misc: Household,,843-844,843,844,of Stirring II,False,1467,filled
N,Misc: Household,,845-846,845,846,of Sugar,False,1467,filled
N,Misc: Household,,847-848,847,848,of Ascending,False,1301,filled
N,Misc: Household,,849-850,849,850,of Breaking,False,1301,filled
N,Misc: Household,,851-852,851,852,Cold,False,1476,filled
N,Misc: Household,,853-854,853,854,of Descending,False,1301,filled
N,Misc: Household,,855-856,855,856,Endless,False,1301,filled
N,Misc: Household,,857-858,857,858,of Judgment,False,390,filled
N,Misc: Household,,859-860,859,860,of Slipping,False,1302,filled
N,Misc: Household,,861-862,861,862,of Attachment,False,1319,filled
N,Misc: Household,,863-864,863,864,of Lashing,False,1319,filled
N,Misc: Household,,865,865,865,of Pearls,False,1319,filled
N,Misc: Household,,866-867,866,867,of Shackles,False,1319,filled
N,Misc: Household,,868-869,868,869,Tangle of,False,1319,filled
N,Misc: Household,,870-871,870,871,of Warding,False,1319,filled
N,Misc: Household,,872-873,872,873,Stylus of Scribing,False,1335,filled
N,Misc: Household,,874-875,874,875,of Direction,False,860,filled
N,Misc: Household,,876-877,876,877,of Timekeeping,False,43,filled
N,Misc: Household,,878-879,878,879,of Banquets,False,1417,filled
N,Misc: Household,,880-881,880,881,of Contents,False,1417,filled
N,Misc: Household,,882-883,882,883,of the Elements,False,1279,filled
N,Misc: Household,,884-885,884,885,of Plenty,False,269,filled
N,Misc: Household,,886-887,886,887,Writing,False,803,filled
N,Misc: Household,,888,888,888,Augricrone's,False,1418,filled
N,Misc: Household,,889-890,889,890,of Feasting,False,1418,filled
N,Misc: Household,,891-892,891,892,Myrkul's of Fate,False,1564,filled
N,Misc: Household,,893-894,893,894,of Spirit Summoning,False,1418,filled
N,Misc: Household,,895-896,895,896,of Disease Warding,False,1427,filled
N,Misc: Household,,897-898,897,898,of Ekbir,False,330,filled
N,Misc: Household,,899-900,899,900,of Folded Existence,False,1427,filled
N,Misc: Household,,901-902,901,902,of Rooms,False,1427,filled
N,Misc: Household,,903-904,903,904,Magical Rakastan,False,1284,filled
N,Misc: Household,,905-906,905,906,Zhakar,False,1428,filled
N,Misc: Household,,907-908,907,908,Teaset of Skill and Grace,False,1428,filled
N,Misc: Household,,909-910,909,910,of Fantastic Vision,False,252,filled
N,Misc: Household,,911-912,911,912,of True Vision,False,48,filled
N,Misc: Household,,913,913,913,of Captivity,False,1429,filled
N,Misc: Household,,914-915,914,915,Dew,False,1086,filled
N,Misc: Household,,916-917,916,917,of Luxury,False,1429,filled
N,Misc: Household,,918-919,918,919,Mist,False,305,filled
N,Misc: Household,,920-921,920,921,Polychromatic,False,1431,filled
N,Misc: Household,,922-923,922,923,Poor,False,1431,filled
N,Misc: Household,,924-925,924,925,of Shelter,False,1431,filled
N,Misc: Household,,926-927,926,927,of Standing,False,1561,filled
N,Misc: Household,,928-929,928,929,of Warning,False,1431,filled
N,Misc: Household,,930-931,930,931,Tent X,False,,not_in_index
N,Misc: Household,,932-933,932,933,of Aging,False,873,filled
N,Misc: Household,,934-935,934,935,of Commands,False,1432,filled
N,Misc: Household,,936,936,936,of Embroidery,False,1432,filled
N,Misc: Household,,937-938,937,938,of Death,False,1478,filled
N,Misc: Household,,939-940,939,940,Hlidskialf,False,1434,filled
N,Misc: Household,,941-942,941,942,of Incineration,False,1434,filled
N,Misc: Household,,943-944,943,944,of Power,False,907,filled
N,Misc: Household,,945-946,945,946,of Summoning,False,822,filled
N,Misc: Household,,947-948,947,948,of Transformation,False,1435,filled
N,Misc: Household,,949-950,949,950,Gemcutter's of Sunndi,False,530; 1446,filled
N,Misc: Household,,951-952,951,952,Thieves' of Stealth,False,1446,filled
N,Misc: Household,,953-954,953,954,Woodworker's of Dyvers,False,1446,filled
N,Misc: Household,,955-956,955,956,of Continual Fire,False,1453,filled
N,Misc: Household,,957-958,957,958,Continual,False,1452,filled
N,Misc: Household,,959-960,959,960,of Control,False,1453,filled
N,Misc: Household,,961,961,961,Gruumsh's Everburning,False,1453,filled
N,Misc: Household,,962-963,962,963,of Cleanliness,False,312,filled
N,Misc: Household,,964-965,964,965,of the Cultured Palate,False,1466,filled
N,Misc: Household,,966-967,966,967,of Etiquette,False,1466,filled
N,Misc: Household,,968-969,968,969,"Vane, Greater of Location",False,1469,filled
N,Misc: Household,,970-971,970,971,"Vane, Lesser of Location",False,1469,filled
N,Misc: Household,,972-973,972,973,Display,False,1559,filled
N,Misc: Household,,974-975,974,975,of Dressing,False,1559,filled
N,Misc: Household,,976-977,976,977,of Opacity,False,1559,filled
N,Misc: Household,,978-979,978,979,of Peeping,False,1559,filled
N,Misc: Household,,980-981,980,981,of Spying,False,353,filled
N,Misc: Household,,982-983,982,983,of Visiting,False,1559,filled
N,Misc: Household,,984-985,984,985,Xylograph,False,1563,filled
N,Misc: Household,,986-987,986,987,of Boar Harnessing,False,1563,filled
N,Misc: Household,,988-990,988,990,of Flight,False,1563,filled
N,Misc: Household,,991-993,991,993,of Irritation,False,1563,filled
N,Misc: Household,,994-996,994,996,of Obedience,False,775,filled
N,Misc: Household,,997-998,997,998,Practical,False,1564,filled
N,Misc: Household,,999-1000,999,1000,of Underwater Action,False,83,filled
