table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
P,Misc: Weird Stuff,,836-837,836,837,of Annihilation,False,1268; 1269,filled
P,Misc: Weird Stuff,,838-839,838,839,of Darkness,False,1477,filled
P,Misc: Weird Stuff,,840-842,840,842,of False Calling,False,1269,filled
P,Misc: Weird Stuff,,843-844,843,844,Gax's of Annihilation,False,1268; 1269,filled
P,Misc: Weird Stuff,,845-846,845,846,Glain's Crystal,False,1269,filled
P,Misc: Weird Stuff,,847-848,847,848,Karnrohb's Airy,False,1270,filled
P,Misc: Weird Stuff,,849-851,849,851,Mieerast's Starlit,False,1270,filled
P,Misc: Weird Stuff,,852-853,852,853,Thaddigren's Glowglobes,False,1270,filled
P,Misc: Weird Stuff,,854-855,854,855,of Warning,False,1431,filled
P,Misc: Weird Stuff,,856-858,856,858,Spiderwalker,False,1271,filled
P,Misc: Weird Stuff,,859-860,859,860,Springerie,False,1271,filled
P,Misc: Weird Stuff,,861-862,861,862,Standing Stone,False,356,filled
P,Misc: Weird Stuff,,863-864,863,864,Boli,False,1303,filled
P,Misc: Weird Stuff,,865-867,865,867,Corellon's Crystal,False,1303,filled
P,Misc: Weird Stuff,,868-869,868,869,Golden,False,1303,filled
P,Misc: Weird Stuff,,870-871,870,871,Old Salt of Power,False,907,filled
P,Misc: Weird Stuff,,872-873,872,873,Scorpion Ward,False,1304,filled
P,Misc: Weird Stuff,,874-876,874,876,Singing,False,1117,filled
P,Misc: Weird Stuff,,877-878,877,878,Singing II,False,1117,filled
P,Misc: Weird Stuff,,879-880,879,880,Stone Horse (Courser),False,356,filled
P,Misc: Weird Stuff,,881-883,881,883,Stone Horse (Destrier),False,356,filled
P,Misc: Weird Stuff,,884-885,884,885,of Substitution,False,1305,filled
P,Misc: Weird Stuff,,886-887,886,887,Xanthippe of Annoyance,False,1306,filled
P,Misc: Weird Stuff,,888-889,888,889,Stick of Standing,False,1306,filled
P,Misc: Weird Stuff,,890-892,890,892,Stirrups of Horsemanship,False,506,filled
P,Misc: Weird Stuff,,893-894,893,894,Timberbane's Chopper,False,1435,filled
P,Misc: Weird Stuff,,895-896,895,896,Chemcheaux Teleport Pad,False,1453,filled
P,Misc: Weird Stuff,,897-898,897,898,Teleportation Chamber,False,412,filled
P,Misc: Weird Stuff,,899-901,899,901,Transporter Pad,False,1454,filled
P,Misc: Weird Stuff,,902-903,902,903,Trap-Springer,False,1454,filled
P,Misc: Weird Stuff,,904-905,904,905,Great,False,675; 681,filled
P,Misc: Weird Stuff,,906-908,906,908,of Malice,False,1458,filled
P,Misc: Weird Stuff,,909-910,909,910,of the Ravenous,False,1458,filled
P,Misc: Weird Stuff,,911-912,911,912,of Unending Lamentation,False,1458,filled
P,Misc: Weird Stuff,,913-914,913,914,of Venom,False,366; 371; 1375,filled
P,Misc: Weird Stuff,,915-917,915,917,Light,False,374,filled
P,Misc: Weird Stuff,,918-919,918,919,Medium,False,1099,filled
P,Misc: Weird Stuff,,920-921,920,921,Heavy,False,1463,filled
P,Misc: Weird Stuff,,922-923,922,923,Tvashtri's Pinwheel,False,370,filled
P,Misc: Weird Stuff,,924-926,924,926,Tzolo's Guardian,False,1464,filled
P,Misc: Weird Stuff,,927-928,927,928,Unseen Ship Crew,False,1465,filled
P,Misc: Weird Stuff,,929-930,929,930,of Dreams,False,1528,filled
P,Misc: Weird Stuff,,931-932,931,932,of Many Worlds,False,1529,filled
P,Misc: Weird Stuff,,933-935,933,935,Sumbar Oracle,False,1530,filled
P,Misc: Weird Stuff,,936-937,936,937,of Burning,False,1530,filled
P,Misc: Weird Stuff,,938-939,938,939,Fairy's,False,1530,filled
P,Misc: Weird Stuff,,940-942,940,942,of Fire,False,1481,filled
P,Misc: Weird Stuff,,943-944,943,944,of Floating,False,673,filled
P,Misc: Weird Stuff,,945-946,945,946,of Fortune,False,1531,filled
P,Misc: Weird Stuff,,947-948,947,948,Hasty,False,1532,filled
P,Misc: Weird Stuff,,949-951,949,951,of Keening,False,1532,filled
P,Misc: Weird Stuff,,952-953,952,953,of Lighting,False,374,filled
P,Misc: Weird Stuff,,954-955,954,955,of Maneuverability,False,1046,filled
P,Misc: Weird Stuff,,956-957,956,957,of Misfortune,False,1532,filled
P,Misc: Weird Stuff,,958-960,958,960,Square,False,1532,filled
P,Misc: Weird Stuff,,961-962,961,962,Wind Fire,False,1532,filled
P,Misc: Weird Stuff,,963-964,963,964,Winch of Power,False,1535,filled
P,Misc: Weird Stuff,,965-967,965,967,Wind Howdah,False,466,filled
P,Misc: Weird Stuff,,968-969,968,969,Dragon,False,1448,filled
P,Misc: Weird Stuff,,970-971,970,971,of Flying,False,1513,filled
P,Misc: Weird Stuff,,972-973,972,973,Sigh Danovitche's of Flying,False,1560,filled
P,Misc: Weird Stuff,,974-976,974,976,Standing Monkey,False,1560,filled
P,Misc: Weird Stuff,,977-978,977,978,Squatting Toad,False,1561,filled
P,Misc: Weird Stuff,,979-980,979,980,Sitting Monkey,False,1561,filled
P,Misc: Weird Stuff,,981-982,981,982,Sitting Bull,False,1561,filled
P,Misc: Weird Stuff,,983-985,983,985,Sitting Dog,False,1561,filled
P,Misc: Weird Stuff,,986-988,986,988,Standing Bear,False,1561,filled
P,Misc: Weird Stuff,,989-991,989,991,Leaping Fish,False,627,filled
P,Misc: Weird Stuff,,992-994,992,994,Laughing Hare,False,1561,filled
P,Misc: Weird Stuff,,995-997,995,997,Dancing Hart,False,465,filled
P,Misc: Weird Stuff,,998-1000,998,1000,Coiled Dragon,False,1561,filled
